codigo_ibge,tipo,nome_ente,uf,regiao,status,status_grupo
2207504,municipio,Palmeirais,PI,Nordeste,em_analise,em_processo
2207553,municipio,Paquetá,PI,Nordeste,em_cadastramento,em_processo
2207603,municipio,Parnaguá,PI,Nordeste,em_cadastramento,em_processo
2207702,municipio,Parnaíba,PI,Nordeste,em_analise,em_processo
2207751,municipio,Passagem Franca do Piauí,PI,Nordeste,em_analise,em_processo
2207777,municipio,Patos do Piauí,PI,Nordeste,em_cadastramento,em_processo
2207793,municipio,Pau D'Arco do Piauí,PI,Nordeste,em_cadastramento,em_processo
2207801,municipio,Paulistana,PI,Nordeste,em_analise,em_processo
2207850,municipio,Pavussu,PI,Nordeste,em_cadastramento,em_processo
2207900,municipio,Pedro II,PI,Nordeste,nao_iniciado,nao_iniciado
2207934,municipio,Pedro Laurentino,PI,Nordeste,nao_iniciado,nao_iniciado
2208007,municipio,Picos,PI,Nordeste,em_analise,em_processo
2208106,municipio,Pimenteiras,PI,Nordeste,em_analise,em_processo
2208205,municipio,Pio IX,PI,Nordeste,em_analise,em_processo
2208304,municipio,Piracuruca,PI,Nordeste,em_cadastramento,em_processo
2208403,municipio,Piripiri,PI,Nordeste,em_analise,em_processo
2208502,municipio,Porto,PI,Nordeste,em_analise,em_processo
2208551,municipio,Porto Alegre do Piauí,PI,Nordeste,em_analise,em_processo
2208601,municipio,Prata do Piauí,PI,Nordeste,nao_iniciado,nao_iniciado
2208650,municipio,Queimada Nova,PI,Nordeste,em_analise,em_processo
2208700,municipio,Redenção do Gurguéia,PI,Nordeste,nao_iniciado,nao_iniciado
2208809,municipio,Regeneração,PI,Nordeste,em_analise,em_processo
2208858,municipio,Riacho Frio,PI,Nordeste,em_analise,em_processo
2208874,municipio,Ribeira do Piauí,PI,Nordeste,em_analise,em_processo
2208908,municipio,Ribeiro Gonçalves,PI,Nordeste,em_analise,em_processo
2209005,municipio,Rio Grande do Piauí,PI,Nordeste,em_analise,em_processo
2209104,municipio,Santa Cruz do Piauí,PI,Nordeste,em_analise,em_processo
2209153,municipio,Santa Cruz dos Milagres,PI,Nordeste,nao_iniciado,nao_iniciado
2209203,municipio,Santa Filomena,PI,Nordeste,nao_iniciado,nao_iniciado
2209302,municipio,Santa Luz,PI,Nordeste,em_analise,em_processo
2209351,municipio,Santana do Piauí,PI,Nordeste,em_analise,em_processo
2209377,municipio,Santa Rosa do Piauí,PI,Nordeste,em_analise,em_processo
2209401,municipio,Santo Antônio de Lisboa,PI,Nordeste,em_analise,em_processo
2209450,municipio,Santo Antônio dos Milagres,PI,Nordeste,em_analise,em_processo
2209500,municipio,Santo Inácio do Piauí,PI,Nordeste,nao_iniciado,nao_iniciado
2209559,municipio,São Braz do Piauí,PI,Nordeste,em_analise,em_processo
2209609,municipio,São Félix do Piauí,PI,Nordeste,em_analise,em_processo
2209658,municipio,São Francisco de Assis do Piauí,PI,Nordeste,em_analise,em_processo
2209708,municipio,São Francisco do Piauí,PI,Nordeste,nao_iniciado,nao_iniciado
2209757,municipio,São Gonçalo do Gurguéia,PI,Nordeste,em_analise,em_processo
2209807,municipio,São Gonçalo do Piauí,PI,Nordeste,em_analise,em_processo
2209856,municipio,São João da Canabrava,PI,Nordeste,nao_iniciado,nao_iniciado
2209872,municipio,São João da Fronteira,PI,Nordeste,em_analise,em_processo
2209906,municipio,São João da Serra,PI,Nordeste,nao_iniciado,nao_iniciado
2209955,municipio,São João da Varjota,PI,Nordeste,em_analise,em_processo
2209971,municipio,São João do Arraial,PI,Nordeste,em_analise,em_processo
2210003,municipio,São João do Piauí,PI,Nordeste,em_cadastramento,em_processo
2210052,municipio,São José do Divino,PI,Nordeste,em_cadastramento,em_processo
2210102,municipio,São José do Peixe,PI,Nordeste,em_analise,em_processo
2210201,municipio,São José do Piauí,PI,Nordeste,nao_iniciado,nao_iniciado
2210300,municipio,São Julião,PI,Nordeste,em_analise,em_processo
2210359,municipio,São Lourenço do Piauí,PI,Nordeste,em_analise,em_processo
2210375,municipio,São Luis do Piauí,PI,Nordeste,em_analise,em_processo
2210383,municipio,São Miguel da Baixa Grande,PI,Nordeste,nao_iniciado,nao_iniciado
2210391,municipio,São Miguel do Fidalgo,PI,Nordeste,nao_iniciado,nao_iniciado
2210409,municipio,São Miguel do Tapuio,PI,Nordeste,em_analise,em_processo
2210508,municipio,São Pedro do Piauí,PI,Nordeste,nao_iniciado,nao_iniciado
2210607,municipio,São Raimundo Nonato,PI,Nordeste,em_analise,em_processo
2210623,municipio,Sebastião Barros,PI,Nordeste,em_cadastramento,em_processo
2210631,municipio,Sebastião Leal,PI,Nordeste,em_analise,em_processo
2210656,municipio,Sigefredo Pacheco,PI,Nordeste,em_analise,em_processo
2210706,municipio,Simões,PI,Nordeste,em_analise,em_processo
2210805,municipio,Simplício Mendes,PI,Nordeste,nao_iniciado,nao_iniciado
2210904,municipio,Socorro do Piauí,PI,Nordeste,em_analise,em_processo
2210938,municipio,Sussuapara,PI,Nordeste,em_analise,em_processo
2210953,municipio,Tamboril do Piauí,PI,Nordeste,em_analise,em_processo
2210979,municipio,Tanque do Piauí,PI,Nordeste,nao_iniciado,nao_iniciado
2211001,municipio,Teresina,PI,Nordeste,em_analise,em_processo
2211100,municipio,União,PI,Nordeste,nao_iniciado,nao_iniciado
2211209,municipio,Uruçuí,PI,Nordeste,nao_iniciado,nao_iniciado
2211308,municipio,Valença do Piauí,PI,Nordeste,em_analise,em_processo
2211357,municipio,Várzea Branca,PI,Nordeste,em_analise,em_processo
2211407,municipio,Várzea Grande,PI,Nordeste,em_analise,em_processo
2211506,municipio,Vera Mendes,PI,Nordeste,em_analise,em_processo
2211605,municipio,Vila Nova do Piauí,PI,Nordeste,em_analise,em_processo
2211704,municipio,Wall Ferraz,PI,Nordeste,em_analise,em_processo
41,estado,Paraná,PR,Sul,em_analise,em_processo
4100103,municipio,Abatiá,PR,Sul,nao_iniciado,nao_iniciado
4100202,municipio,Adrianópolis,PR,Sul,nao_iniciado,nao_iniciado
4100301,municipio,Agudos do Sul,PR,Sul,em_cadastramento,em_processo
4100400,municipio,Almirante Tamandaré,PR,Sul,em_analise,em_processo
4100459,municipio,Altamira do Paraná,PR,Sul,nao_iniciado,nao_iniciado
4100509,municipio,Altônia,PR,Sul,nao_iniciado,nao_iniciado
4128625,municipio,Alto Paraíso,PR,Sul,em_analise,em_processo
4100608,municipio,Alto Paraná,PR,Sul,em_analise,em_processo
4100707,municipio,Alto Piquiri,PR,Sul,nao_iniciado,nao_iniciado
4100806,municipio,Alvorada do Sul,PR,Sul,nao_iniciado,nao_iniciado
4100905,municipio,Amaporã,PR,Sul,nao_iniciado,nao_iniciado
4101002,municipio,Ampére,PR,Sul,nao_iniciado,nao_iniciado
4101051,municipio,Anahy,PR,Sul,nao_iniciado,nao_iniciado
4101101,municipio,Andirá,PR,Sul,nao_iniciado,nao_iniciado
4101150,municipio,Ângulo,PR,Sul,nao_iniciado,nao_iniciado
4101200,municipio,Antonina,PR,Sul,nao_iniciado,nao_iniciado
4101309,municipio,Antônio Olinto,PR,Sul,nao_iniciado,nao_iniciado
4101408,municipio,Apucarana,PR,Sul,em_analise,em_processo
4101507,municipio,Arapongas,PR,Sul,em_analise,em_processo
4101606,municipio,Arapoti,PR,Sul,em_analise,em_processo
4101655,municipio,Arapuã,PR,Sul,em_analise,em_processo
4101705,municipio,Araruna,PR,Sul,em_analise,em_processo
4101804,municipio,Araucária,PR,Sul,em_analise,em_processo
4101853,municipio,Ariranha do Ivaí,PR,Sul,nao_iniciado,nao_iniciado
4101903,municipio,Assaí,PR,Sul,em_analise,em_processo
4102000,municipio,Assis Chateaubriand,PR,Sul,nao_iniciado,nao_iniciado
4102109,municipio,Astorga,PR,Sul,em_analise,em_processo
4102208,municipio,Atalaia,PR,Sul,em_analise,em_processo
4102307,municipio,Balsa Nova,PR,Sul,em_cadastramento,em_processo
4102406,municipio,Bandeirantes,PR,Sul,em_analise,em_processo
4102505,municipio,Barbosa Ferraz,PR,Sul,em_analise,em_processo
4102604,municipio,Barracão,PR,Sul,nao_iniciado,nao_iniciado
4102703,municipio,Barra do Jacaré,PR,Sul,em_analise,em_processo
4102752,municipio,Bela Vista da Caroba,PR,Sul,nao_iniciado,nao_iniciado
4102802,municipio,Bela Vista do Paraíso,PR,Sul,em_analise,em_processo
4102901,municipio,Bituruna,PR,Sul,em_analise,em_processo
4103008,municipio,Boa Esperança,PR,Sul,nao_iniciado,nao_iniciado
4103024,municipio,Boa Esperança do Iguaçu,PR,Sul,nao_iniciado,nao_iniciado
4103040,municipio,Boa Ventura de São Roque,PR,Sul,nao_iniciado,nao_iniciado
4103057,municipio,Boa Vista da Aparecida,PR,Sul,nao_iniciado,nao_iniciado
4103107,municipio,Bocaiúva do Sul,PR,Sul,nao_iniciado,nao_iniciado
4103156,municipio,Bom Jesus do Sul,PR,Sul,nao_iniciado,nao_iniciado
4103206,municipio,Bom Sucesso,PR,Sul,nao_iniciado,nao_iniciado
4103222,municipio,Bom Sucesso do Sul,PR,Sul,nao_iniciado,nao_iniciado
4103305,municipio,Borrazópolis,PR,Sul,nao_iniciado,nao_iniciado
4103354,municipio,Braganey,PR,Sul,nao_iniciado,nao_iniciado
4103370,municipio,Brasilândia do Sul,PR,Sul,nao_iniciado,nao_iniciado
4103404,municipio,Cafeara,PR,Sul,nao_iniciado,nao_iniciado
4103453,municipio,Cafelândia,PR,Sul,nao_iniciado,nao_iniciado
4103479,municipio,Cafezal do Sul,PR,Sul,nao_iniciado,nao_iniciado
4103503,municipio,Califórnia,PR,Sul,em_cadastramento,em_processo
4103602,municipio,Cambará,PR,Sul,nao_iniciado,nao_iniciado
4103701,municipio,Cambé,PR,Sul,nao_iniciado,nao_iniciado
4103800,municipio,Cambira,PR,Sul,nao_iniciado,nao_iniciado
4103909,municipio,Campina da Lagoa,PR,Sul,nao_iniciado,nao_iniciado
4103958,municipio,Campina do Simão,PR,Sul,nao_iniciado,nao_iniciado
4104006,municipio,Campina Grande do Sul,PR,Sul,em_analise,em_processo
4104055,municipio,Campo Bonito,PR,Sul,nao_iniciado,nao_iniciado
4104105,municipio,Campo do Tenente,PR,Sul,em_analise,em_processo
4104204,municipio,Campo Largo,PR,Sul,em_analise,em_processo
4104253,municipio,Campo Magro,PR,Sul,nao_iniciado,nao_iniciado
4104303,municipio,Campo Mourão,PR,Sul,finalizado,finalizado
4104402,municipio,Cândido de Abreu,PR,Sul,nao_iniciado,nao_iniciado
4104428,municipio,Candói,PR,Sul,nao_iniciado,nao_iniciado
4104451,municipio,Cantagalo,PR,Sul,nao_iniciado,nao_iniciado
4104501,municipio,Capanema,PR,Sul,nao_iniciado,nao_iniciado
4104600,municipio,Capitão Leônidas Marques,PR,Sul,em_cadastramento,em_processo
4104659,municipio,Carambeí,PR,Sul,nao_iniciado,nao_iniciado
4104709,municipio,Carlópolis,PR,Sul,nao_iniciado,nao_iniciado
4104808,municipio,Cascavel,PR,Sul,em_analise,em_processo
4104907,municipio,Castro,PR,Sul,nao_iniciado,nao_iniciado
4105003,municipio,Catanduvas,PR,Sul,em_cadastramento,em_processo
4105102,municipio,Centenário do Sul,PR,Sul,em_analise,em_processo
4105201,municipio,Cerro Azul,PR,Sul,nao_iniciado,nao_iniciado
4105300,municipio,Céu Azul,PR,Sul,nao_iniciado,nao_iniciado
4105409,municipio,Chopinzinho,PR,Sul,em_analise,em_processo
4105508,municipio,Cianorte,PR,Sul,em_analise,em_processo
4105607,municipio,Cidade Gaúcha,PR,Sul,nao_iniciado,nao_iniciado
4105706,municipio,Clevelândia,PR,Sul,nao_iniciado,nao_iniciado
4105805,municipio,Colombo,PR,Sul,nao_iniciado,nao_iniciado
4105904,municipio,Colorado,PR,Sul,nao_iniciado,nao_iniciado
4106001,municipio,Congonhinhas,PR,Sul,nao_iniciado,nao_iniciado
4106100,municipio,Conselheiro Mairinck,PR,Sul,nao_iniciado,nao_iniciado
4106209,municipio,Contenda,PR,Sul,em_analise,em_processo
4106308,municipio,Corbélia,PR,Sul,em_cadastramento,em_processo
4106407,municipio,Cornélio Procópio,PR,Sul,em_analise,em_processo
4106456,municipio,Coronel Domingos Soares,PR,Sul,nao_iniciado,nao_iniciado
4106506,municipio,Coronel Vivida,PR,Sul,nao_iniciado,nao_iniciado
4106555,municipio,Corumbataí do Sul,PR,Sul,nao_iniciado,nao_iniciado
4106571,municipio,Cruzeiro do Iguaçu,PR,Sul,em_analise,em_processo
4106605,municipio,Cruzeiro do Oeste,PR,Sul,nao_iniciado,nao_iniciado
4106704,municipio,Cruzeiro do Sul,PR,Sul,nao_iniciado,nao_iniciado
4106803,municipio,Cruz Machado,PR,Sul,em_analise,em_processo
4106852,municipio,Cruzmaltina,PR,Sul,nao_iniciado,nao_iniciado
4106902,municipio,Curitiba,PR,Sul,em_analise,em_processo
4107009,municipio,Curiúva,PR,Sul,nao_iniciado,nao_iniciado
4107157,municipio,Diamante D'Oeste,PR,Sul,nao_iniciado,nao_iniciado
4107108,municipio,Diamante do Norte,PR,Sul,nao_iniciado,nao_iniciado
4107124,municipio,Diamante do Sul,PR,Sul,nao_iniciado,nao_iniciado
4107207,municipio,Dois Vizinhos,PR,Sul,em_analise,em_processo
4107256,municipio,Douradina,PR,Sul,nao_iniciado,nao_iniciado
4107306,municipio,Doutor Camargo,PR,Sul,nao_iniciado,nao_iniciado
4128633,municipio,Doutor Ulysses,PR,Sul,nao_iniciado,nao_iniciado
4107405,municipio,Enéas Marques,PR,Sul,nao_iniciado,nao_iniciado
4107504,municipio,Engenheiro Beltrão,PR,Sul,nao_iniciado,nao_iniciado
4107538,municipio,Entre Rios do Oeste,PR,Sul,nao_iniciado,nao_iniciado
4107520,municipio,Esperança Nova,PR,Sul,nao_iniciado,nao_iniciado
4107546,municipio,Espigão Alto do Iguaçu,PR,Sul,nao_iniciado,nao_iniciado
4107553,municipio,Farol,PR,Sul,nao_iniciado,nao_iniciado
4107603,municipio,Faxinal,PR,Sul,em_analise,em_processo
4107652,municipio,Fazenda Rio Grande,PR,Sul,em_analise,em_processo
4107702,municipio,Fênix,PR,Sul,nao_iniciado,nao_iniciado
4107736,municipio,Fernandes Pinheiro,PR,Sul,nao_iniciado,nao_iniciado
4107751,municipio,Figueira,PR,Sul,nao_iniciado,nao_iniciado
4107801,municipio,Floraí,PR,Sul,nao_iniciado,nao_iniciado
4107850,municipio,Flor da Serra do Sul,PR,Sul,nao_iniciado,nao_iniciado
4107900,municipio,Floresta,PR,Sul,em_cadastramento,em_processo
4108007,municipio,Florestópolis,PR,Sul,nao_iniciado,nao_iniciado
4108106,municipio,Flórida,PR,Sul,nao_iniciado,nao_iniciado
4108205,municipio,Formosa do Oeste,PR,Sul,em_cadastramento,em_processo
4108304,municipio,Foz do Iguaçu,PR,Sul,nao_iniciado,nao_iniciado
4108452,municipio,Foz do Jordão,PR,Sul,nao_iniciado,nao_iniciado
4108320,municipio,Francisco Alves,PR,Sul,nao_iniciado,nao_iniciado
4108403,municipio,Francisco Beltrão,PR,Sul,em_analise,em_processo
4108502,municipio,General Carneiro,PR,Sul,nao_iniciado,nao_iniciado
4108551,municipio,Godoy Moreira,PR,Sul,nao_iniciado,nao_iniciado
4108601,municipio,Goioerê,PR,Sul,nao_iniciado,nao_iniciado
4108650,municipio,Goioxim,PR,Sul,nao_iniciado,nao_iniciado
4108700,municipio,Grandes Rios,PR,Sul,nao_iniciado,nao_iniciado
4108809,municipio,Guaíra,PR,Sul,em_analise,em_processo
4108908,municipio,Guairaçá,PR,Sul,nao_iniciado,nao_iniciado
4108957,municipio,Guamiranga,PR,Sul,nao_iniciado,nao_iniciado
4109005,municipio,Guapirama,PR,Sul,nao_iniciado,nao_iniciado
4109104,municipio,Guaporema,PR,Sul,nao_iniciado,nao_iniciado
4109203,municipio,Guaraci,PR,Sul,nao_iniciado,nao_iniciado
4109302,municipio,Guaraniaçu,PR,Sul,nao_iniciado,nao_iniciado
4109401,municipio,Guarapuava,PR,Sul,em_analise,em_processo
4109500,municipio,Guaraqueçaba,PR,Sul,em_analise,em_processo
4109609,municipio,Guaratuba,PR,Sul,nao_iniciado,nao_iniciado
4109658,municipio,Honório Serpa,PR,Sul,nao_iniciado,nao_iniciado
4109708,municipio,Ibaiti,PR,Sul,nao_iniciado,nao_iniciado
4109757,municipio,Ibema,PR,Sul,em_cadastramento,em_processo
4109807,municipio,Ibiporã,PR,Sul,em_analise,em_processo
4109906,municipio,Icaraíma,PR,Sul,em_analise,em_processo
4110003,municipio,Iguaraçu,PR,Sul,em_analise,em_processo
4110052,municipio,Iguatu,PR,Sul,nao_iniciado,nao_iniciado
4110078,municipio,Imbaú,PR,Sul,em_analise,em_processo
4110102,municipio,Imbituva,PR,Sul,nao_iniciado,nao_iniciado
4110201,municipio,Inácio Martins,PR,Sul,nao_iniciado,nao_iniciado
4110300,municipio,Inajá,PR,Sul,nao_iniciado,nao_iniciado
4110409,municipio,Indianópolis,PR,Sul,nao_iniciado,nao_iniciado
4110508,municipio,Ipiranga,PR,Sul,em_analise,em_processo
4110607,municipio,Iporã,PR,Sul,nao_iniciado,nao_iniciado
4110656,municipio,Iracema do Oeste,PR,Sul,nao_iniciado,nao_iniciado
4110706,municipio,Irati,PR,Sul,nao_iniciado,nao_iniciado
4110805,municipio,Iretama,PR,Sul,nao_iniciado,nao_iniciado
4110904,municipio,Itaguajé,PR,Sul,nao_iniciado,nao_iniciado
4110953,municipio,Itaipulândia,PR,Sul,em_analise,em_processo
4111001,municipio,Itambaracá,PR,Sul,nao_iniciado,nao_iniciado
4111100,municipio,Itambé,PR,Sul,nao_iniciado,nao_iniciado
4111209,municipio,Itapejara d'Oeste,PR,Sul,nao_iniciado,nao_iniciado
4111258,municipio,Itaperuçu,PR,Sul,em_analise,em_processo
4111308,municipio,Itaúna do Sul,PR,Sul,nao_iniciado,nao_iniciado
4111407,municipio,Ivaí,PR,Sul,nao_iniciado,nao_iniciado
4111506,municipio,Ivaiporã,PR,Sul,em_analise,em_processo
4111555,municipio,Ivaté,PR,Sul,finalizado,finalizado
4111605,municipio,Ivatuba,PR,Sul,em_cadastramento,em_processo
4111704,municipio,Jaboti,PR,Sul,nao_iniciado,nao_iniciado
4111803,municipio,Jacarezinho,PR,Sul,nao_iniciado,nao_iniciado
4111902,municipio,Jaguapitã,PR,Sul,nao_iniciado,nao_iniciado
4112009,municipio,Jaguariaíva,PR,Sul,nao_iniciado,nao_iniciado
4112108,municipio,Jandaia do Sul,PR,Sul,nao_iniciado,nao_iniciado
4112207,municipio,Janiópolis,PR,Sul,nao_iniciado,nao_iniciado
4112306,municipio,Japira,PR,Sul,nao_iniciado,nao_iniciado
4112405,municipio,Japurá,PR,Sul,nao_iniciado,nao_iniciado
4112504,municipio,Jardim Alegre,PR,Sul,nao_iniciado,nao_iniciado
4112603,municipio,Jardim Olinda,PR,Sul,nao_iniciado,nao_iniciado
4112702,municipio,Jataizinho,PR,Sul,em_analise,em_processo
4112751,municipio,Jesuítas,PR,Sul,em_cadastramento,em_processo
4112801,municipio,Joaquim Távora,PR,Sul,nao_iniciado,nao_iniciado
4112900,municipio,Jundiaí do Sul,PR,Sul,nao_iniciado,nao_iniciado
4112959,municipio,Juranda,PR,Sul,nao_iniciado,nao_iniciado
4113007,municipio,Jussara,PR,Sul,nao_iniciado,nao_iniciado
4113106,municipio,Kaloré,PR,Sul,nao_iniciado,nao_iniciado
4113205,municipio,Lapa,PR,Sul,nao_iniciado,nao_iniciado
4113254,municipio,Laranjal,PR,Sul,em_analise,em_processo
4113304,municipio,Laranjeiras do Sul,PR,Sul,finalizado,finalizado
4113403,municipio,Leópolis,PR,Sul,nao_iniciado,nao_iniciado
4113429,municipio,Lidianópolis,PR,Sul,nao_iniciado,nao_iniciado
4113452,municipio,Lindoeste,PR,Sul,nao_iniciado,nao_iniciado
4113502,municipio,Loanda,PR,Sul,nao_iniciado,nao_iniciado
4113601,municipio,Lobato,PR,Sul,nao_iniciado,nao_iniciado
4113700,municipio,Londrina,PR,Sul,nao_iniciado,nao_iniciado
4113734,municipio,Luiziana,PR,Sul,nao_iniciado,nao_iniciado
4113759,municipio,Lunardelli,PR,Sul,nao_iniciado,nao_iniciado
4113809,municipio,Lupionópolis,PR,Sul,nao_iniciado,nao_iniciado
4113908,municipio,Mallet,PR,Sul,nao_iniciado,nao_iniciado
4114005,municipio,Mamborê,PR,Sul,nao_iniciado,nao_iniciado
4114104,municipio,Mandaguaçu,PR,Sul,em_analise,em_processo
4114203,municipio,Mandaguari,PR,Sul,em_cadastramento,em_processo
4114302,municipio,Mandirituba,PR,Sul,em_analise,em_processo
4114351,municipio,Manfrinópolis,PR,Sul,nao_iniciado,nao_iniciado
4114401,municipio,Mangueirinha,PR,Sul,nao_iniciado,nao_iniciado
4114500,municipio,Manoel Ribas,PR,Sul,nao_iniciado,nao_iniciado
4114609,municipio,Marechal Cândido Rondon,PR,Sul,em_cadastramento,em_processo
4114708,municipio,Maria Helena,PR,Sul,nao_iniciado,nao_iniciado
4114807,municipio,Marialva,PR,Sul,em_analise,em_processo
4114906,municipio,Marilândia do Sul,PR,Sul,nao_iniciado,nao_iniciado
4115002,municipio,Marilena,PR,Sul,em_analise,em_processo
4115101,municipio,Mariluz,PR,Sul,nao_iniciado,nao_iniciado
4115200,municipio,Maringá,PR,Sul,em_analise,em_processo
4115309,municipio,Mariópolis,PR,Sul,nao_iniciado,nao_iniciado
4115358,municipio,Maripá,PR,Sul,nao_iniciado,nao_iniciado
4115408,municipio,Marmeleiro,PR,Sul,nao_iniciado,nao_iniciado
4115457,municipio,Marquinho,PR,Sul,nao_iniciado,nao_iniciado
4115507,municipio,Marumbi,PR,Sul,nao_iniciado,nao_iniciado
4115606,municipio,Matelândia,PR,Sul,em_analise,em_processo
